titles,pubDates,guids,urls,description,destfile,wav,trans
"STOP, NICHT ANFASSEN! Wie du verhindern kannst, dass sich jeder auf deinen Welpen oder Junghund stürzt","Wed, 30 Oct 2019 09:17:26 +0000",e51b28700923434a9a420389f7d18997,https://traffic.libsyn.com/secure/lisastolzlechner/22_STOP_Nicht_anfassen_Wie_du_verhindern_kannst_dass_sich_Menschen_auf_deinen_Welpen_strzen.mp3?dest-id=1049825,"<p>#22 Es nervt, wenn sich Menschen ungefragt auf deinen Welpen oder Junghund stürzen, weil er doch einfach so süß ist. Leute lieben es, wenn sie von einem Welpen gebissen, angesprungen und abgeschlabbert werden. Doch diese Interaktionen bedeuten für den Welpen oder Junghund meist nur eines: Stress und Aufregung. Damit der Hund nicht diesen Stress und Aufregung mit den Menschen verknüpft, werde ich in dieser Folge darüber sprechen, wie du verhindern kannst, dass sich Menschen ungefragt auf deinen Hund stürzen. Ich habe auch die Tipps, die ich von euch über <a href= ""https://www.instagram.com/lisa.stolzlechner/"">Instagram</a> bekommen habe, integriert. Vielen Dank dafür! Ich wünsche dir ganz viel Spaß mit dieser Folge. </p>",mp3/e51b28700923434a9a420389f7d18997.mp3,wav/e51b28700923434a9a420389f7d18997.wav,trans/e51b28700923434a9a420389f7d18997.rds
Rasseportrait: der Border Collie,"Mon, 14 Oct 2019 15:38:39 +0000",017ccde727a843fdbf596262a0d18bf5,https://traffic.libsyn.com/secure/lisastolzlechner/21_Der_Border_Collie.mp3?dest-id=1049825,"<p>Damit auch jeder den Hund 🐕 findet, den er braucht: hier wieder eine Rasse im Portrait. Dabei ganz egal ob ein Mix oder vom Züchter, bestimmte Eigenschaften und Verhaltensweisen treten in beiden Fällen wahrscheinlich auf. </p> <p>Um was geht es also in dieser Podcastfolge? Du erfährst alles zur Geschichte, Entstehung, Aussehen, Nutzen und Eigenschaften der Rasse Border Collie. Seit dem Kinofilm: ""Ein Schweinchen names Babe"" ist der Border Collie einer der beliebtesten Hunderassen im deutschsprachigen Raum und erfreut sich großer Beliebtheit - auch ich bin ein Fan. Jedoch kenne ich auch einige ziemlich durchgeknallte ;-).</p> <p>Mehr visuellen Border-Input findest du auf Instagram: <a href= ""https://www.instagram.com/lisa.stolzlechner/"">https://www.instagram.com/lisa.stolzlechner/</a> </p> <p>Viel Spaß mit der Folge!</p>",mp3/017ccde727a843fdbf596262a0d18bf5.mp3,wav/017ccde727a843fdbf596262a0d18bf5.wav,trans/017ccde727a843fdbf596262a0d18bf5.rds
Angst vor dem Tierarzt? Wie du diese verhindern kannst,"Wed, 02 Oct 2019 06:53:29 +0000",7f6429b04d5d43c69f2105cc5207a707,https://traffic.libsyn.com/secure/lisastolzlechner/20_Tierarzttraining.mp3?dest-id=1049825,"<p>#20 Jeder Hund muss im Laufe seines Lebens des öfteren zum Tierarzt. Im Idealfall nur 1x im Jahr zur Vorsorgeuntersuchung und Impfungen. Oft sind diese Besuche aber dennoch recht stressig für unsere Hunde (und dann oft auch für uns selbst), wenn sie nicht gelernt haben, dass sie die Behandlung auszuhalten. Hunde werden meist nicht auf diese Situation vorbereitet, sondern einfach fixiert und dann geimpft etc. Das schmerzt, nimmt den Hunden Kontrolle über ihren eigenen Körper und führt oft zu Angst und Stress.</p> <p>Frühes Tierarzttraining lohnt sich ein Hundeleben lang! In dieser Podcastfolge spreche ich darüber, warum es so unglaublich wichtig ist, früh mit Tierarzttraining zu starten. Viel Spaß dabei!</p> <p> </p>",mp3/7f6429b04d5d43c69f2105cc5207a707.mp3,wav/7f6429b04d5d43c69f2105cc5207a707.wav,trans/7f6429b04d5d43c69f2105cc5207a707.rds
"Spielen ist wichtig! Und nein, Zerrspiele sind nicht böse","Wed, 11 Sep 2019 08:04:53 +0000",851b656e37a64f2687db8eb803a42352,https://traffic.libsyn.com/secure/lisastolzlechner/19_Spiel_mit_dem_Menschen.mp3?dest-id=1049825,"<p>#19 Das Spielen mit deinem Welpen oder Junghund fördert die Bindung, das Vertrauen und gleichzeitig ist es eine tolle Möglichkeit, richtiges Verhalten zu verstärken und damit richtige Entscheidungen beim Hund zu unterstützen. </p> <p>Doch nicht alle Spiele sind gleich gut geeignet. Welche besonders gut und welche weniger gut für deinen Welpen oder Junghund geeignet sind, werden wir in der heutigen Folge besprechen. Außerdem werden wir Mythen entkräften, die hartnäckig in den Köpfen der Menschen verankert sind und zum Schluss beantworte ich alle Fragen, die ich auf <a href= ""https://www.instagram.com/lisa.stolzlechner/"">INSTAGRAM</a> gestellt bekommen habe.</p> <p>Viel Spaß!</p> <p>************ </p> <p>Die Podcastfolge zum Hund-Hund-Spiel findest du <a href= ""https://www.lisastolzlechner.com/welpenspielgruppe/"" target= ""_blank"" rel=""noopener"">HIER</a> </p> <p>Den Link zur Studie findest du hier: </p> <p>Spiel wichtig für Bindung Hund-Mensch: Fagen’s <em>Animal Play Behavior</em>, 1981</p> <p>Studie: Dogs Secret Lives <a href= ""https://www.markevans.co.uk/television/dogs-secret-lives/"">https://www.markevans.co.uk/television/dogs-secret-lives/</a><span class=""Apple-converted-space""> </span></p> <p> </p>",mp3/851b656e37a64f2687db8eb803a42352.mp3,wav/851b656e37a64f2687db8eb803a42352.wav,trans/851b656e37a64f2687db8eb803a42352.rds
"Trainier mit mir! Warum ich beschlossen habe, Welpentraining Online anzubieten","Wed, 21 Aug 2019 17:35:58 +0000",f9f41c68a4c741fb95aea017a5ac7d81,https://traffic.libsyn.com/secure/lisastolzlechner/18_Trainier_mit_mir_Warum_ich_beschlossen_haben_Welpentraining_Online_anzubieten_-_21.08.19_18.54.mp3?dest-id=1049825,"<p>#18 Ich liebe meinen Job, ich liebe meine Welpen. Ich kann mir keinen besseren Job vorstellen! Dennoch bekomme ich häufig Fragen zu wichtigen Themen gestellt, die ich aber nicht in 3-Zeilen oder einer Podcastfolge beantworten kann. Deswegen habe ich mich dazu entschlossen, für kurze Zeit Welpentrainings-Pakete auch Online anzubieten. Dafür habe ich mir ein Konzept überlegt, welches ich dir in dieser Podcastfolge vorstellen möchte. Wenn du dich für das Welpenpaket interessierst, dann schreibe mir eine Mail an <a href= ""mailto:hallo@lisastolzlechner.com"">hallo@lisastolzlechner.com</a> . Viel spaß mit dieser Folge!</p>",mp3/f9f41c68a4c741fb95aea017a5ac7d81.mp3,wav/f9f41c68a4c741fb95aea017a5ac7d81.wav,trans/f9f41c68a4c741fb95aea017a5ac7d81.rds
Rasseportrait: der Labrador Retriever,"Wed, 14 Aug 2019 07:06:03 +0000",add40cdef8464d80b6f45a7a9369f6cd,https://traffic.libsyn.com/secure/lisastolzlechner/17_Rasseportrait_-_Der_Labrador_Retriever.mp3?dest-id=1049825,"<p>#17 In dieser Podcastfolge erfährst du alles zur Geschichte, Entstehung, Aussehen, Nutzen und Eigenschaften der Rasse Labrador Retriever. Der Labrador Retriever ist unter den TOP 5 der beliebtesten Hunderassen im deutschsprachigen Raum und erfreut sich großer Beliebtheit - auch ich bin zugegebenermaßen ein Fan. </p> <p> </p> <p>Viel Spaß mit der Folge! </p> <p> </p>",mp3/add40cdef8464d80b6f45a7a9369f6cd.mp3,wav/add40cdef8464d80b6f45a7a9369f6cd.wav,trans/add40cdef8464d80b6f45a7a9369f6cd.rds
"Probleme mit der Stubenreinheit? Die 6 häufigsten Gründe, warum es mit der Stubenreinheit nicht klappt","Wed, 31 Jul 2019 13:16:01 +0000",84a83e18317b4b5fa144471e3531beaf,https://traffic.libsyn.com/secure/lisastolzlechner/16_Probleme_mit_der_Stubenreinheit_Die_6_hufigsten_Grnde_warum_es_mit_der_Stubenreinheit_nicht_klappt_-_29.07.19_17.47.mp3?dest-id=1049825,"<p>#16 Jeder Mensch möchte, dass sein Hund schnell stubenrein wird, sobald ein neuer Hund einzieht - sei es ein Welpe oder Junghund. Niemand möchte gerne, dass der Welpe oder Junghund auf den Teppich oder gar ins Bett pinkelt oder Kot absetzt. Im Laufe meiner Zeit als Trainerin sind mir diese 6 Gründe am Häufigsten untergekommen, die den Weg zur Stubenreinheit massiv erschweren. Ich möchte sie mit der in dieser Folge teilen.</p> <p>Werde übrigens jetzt Teil meiner geschlossenen Facebook-Gruppe (<a href= ""https://www.facebook.com/groups/welpenundjunghunde/"">https://www.facebook.com/groups/welpenundjunghunde/</a>) oder schreibe mir auf Instagram, falls du Fragen hast (<a href= ""https://www.instagram.com/lisa.stolzlechner/"">https://www.instagram.com/lisa.stolzlechner/</a>) .  </p> <p>Viel Spaß mit dieser Folge! </p>",mp3/84a83e18317b4b5fa144471e3531beaf.mp3,wav/84a83e18317b4b5fa144471e3531beaf.wav,trans/84a83e18317b4b5fa144471e3531beaf.rds
Tierschutzhund oder Hund vom Züchter? Entscheide dich!,"Wed, 24 Jul 2019 07:24:52 +0000",5483ba87696340f1bc86fe65dc3e937b,https://traffic.libsyn.com/secure/lisastolzlechner/Podcastfolge_Tierschutzhund_oder_Hund_vom_Zchter.mp3?dest-id=1049825,"<p>#15 Die Entscheidung, welcher Hund einzieht ist eine wichtige 🐕. Sie begleitet uns schonmal die nächsten 15 Jahre auf Schritt und tritt! Oft landen Hunde in Tierheimen, weil sie nicht in das Leben ihrer Menschen passen. Um das zu vermeiden, überlege dir gut, welchen Hund du bei dir aufnimmst. Ich möchte dir in dieser Folge meine Gedanken zu dem Thema mitgeben. </p> <p>Wenn du dich bereits für eine bestimmte Rasse oder Hund interessierst, poste das gerne in meine Facebook-Gruppe ""Optimal ins Leben! Die Welpen- und Junghundegruppe mit Lisa Stolzlechner"" und stelle Fragen dazu :-). </p> <p>Ich wünsche dir viel Spaß mit der Folge!</p>",mp3/5483ba87696340f1bc86fe65dc3e937b.mp3,wav/5483ba87696340f1bc86fe65dc3e937b.wav,trans/5483ba87696340f1bc86fe65dc3e937b.rds
Die Gefahren des Sommers für unsere Welpen und Junghunde,"Wed, 17 Jul 2019 04:13:23 +0000",8d9a6701318b458b94b48e80ce53cbd0,https://traffic.libsyn.com/secure/lisastolzlechner/Die_TOP_6_Sommergefahren_fr_deinen_Welpen_oder_Junghund.mp3?dest-id=1049825,"<p>Man möchte meinen, dass Hunde instinktiv wissen, wie sie sich in bestimmten Siutaitone zu verhalten haben. Dass sie in den Schatten gehen, wenn ihnen heiß ist, oder ein Spiel mit einem Artgenossen von selbst abbrechen, wenn sie Durst haben. Dem ist meist bei jungen Hunden nicht so und man muss da als Mensch ein Auge drauf werfen. Ich werde die TOP 6 Gefahren des Sommers durchgehen und darüber sprechen, wie du sie vermeiden kannst. Viel Spaß mit der Folge und habe einen schönen, reibungslosen Sommer mit deinem Welpen oder Junghund.<span class= ""Apple-converted-space""> </span></p>",mp3/8d9a6701318b458b94b48e80ce53cbd0.mp3,wav/8d9a6701318b458b94b48e80ce53cbd0.wav,trans/8d9a6701318b458b94b48e80ce53cbd0.rds
Allein zu Haus' - wie du deinem jungen Hund das Alleine-Bleiben beibringen kannst,"Thu, 13 Jun 2019 14:05:01 +0000",b6709fa79c414ec8ba91ff25501f56aa,https://traffic.libsyn.com/secure/lisastolzlechner/13_Alleine_bleiben.mp3?dest-id=1049825,"<p>#13 Mein Hund konnte absolut nicht alleine zuhause bleiben. Die erste Zeit war für mich eine Tortour. Ich habe alle Literatur auf dem Gebiet verschlungen und mich intensiv mit dem Thema beschäftigt. Sorge unbedingt dafür, dass dein junger Hund keine Panik oder Ängste dabei entwickelt! Ich gehe in dieser Folge intensiv auf das Thema ein und beantworte Fragen, die ihr mir auf Instagram zu dem Thema gestellt habt. Was ich besprechen werde:</p> <p>1. wozu brauchen wir Allein-Training und in welchen Situationen sollten Hunde alleine bleiben können;</p> <p>2. Wie du deinem Hund die ersten Schritte beibringen kannst;</p> <p>3. Wie du erkennen kannst, ob dein Hund starken Stress oder Angst empfindet, wenn er alleine zuhause ist; </p> <p>4. jede Menge sonstiger Tipps und Erfahrungsberichte</p> <p>Du findest mich auf Instagram unter: <a href= ""https://www.instagram.com/lisa.stolzlechner/"">https://www.instagram.com/lisa.stolzlechner/</a> </p> <p>und die geschlossene Facebookgruppe (NEU) unter: <a href= ""https://www.facebook.com/groups/welpenundjunghunde/"">https://www.facebook.com/groups/welpenundjunghunde/</a> </p>",mp3/b6709fa79c414ec8ba91ff25501f56aa.mp3,wav/b6709fa79c414ec8ba91ff25501f56aa.wav,trans/b6709fa79c414ec8ba91ff25501f56aa.rds
Halsband oder Brustgeschirr? Was ist für deinen Welpen oder Junghund besser geeignet?,"Wed, 29 May 2019 11:53:23 +0000",b91fc798cac0465c976af8730b421306,https://traffic.libsyn.com/secure/lisastolzlechner/12_Halsband_VS_Brustgeschirr_-_29.05.19_13.44.mp3?dest-id=1049825,"<p>#12 So gut wie jeder Hund muss hin und wieder an der Leine gehen. Dabei stellt sich die Frage, wo es am geeignetsten ist, die Leine einzuhängen? Am Halsband oder doch lieber Brustgeschirr? Eine sehr wichtige Frage, vor allem für die Gesundheit deines Hundes. Wir klären in dieser Folge: </p> <p>1) Warum benötigen wir überhaupt ein Halsband oder ein Brustgeschirr?</p> <p>2) Was gibt es am Markt und was sind absolute NO-GOs?</p> <p>3) Was ist für Welpen und Junghunde am geeignetsten?</p> <p>4) Warum ich grundsätzlich weder das eine, noch das andere verteufle & was außerdem wichtig ist</p> <p>5) Ich beantworte Eure Fragen :-)</p> <p>Ich wünsche dir gute Erkenntnisse mit dieser Folge und ganz viel Spaß!</p>",mp3/b91fc798cac0465c976af8730b421306.mp3,wav/b91fc798cac0465c976af8730b421306.wav,trans/b91fc798cac0465c976af8730b421306.rds
Warum ich Futter im Training so sehr liebe,"Wed, 15 May 2019 20:52:27 +0000",3c0bc282074e47c1af8f951d5a3ea289,https://traffic.libsyn.com/secure/lisastolzlechner/11_Warum_ich_Futter_im_Training_so_sehr_liebe.mp3?dest-id=1049825,"<p>#11 Für jeden Pups ein Leckerli? Warum ich Futter im Training so sehr liebe.</p> <p>Futter im Training ist ein heiß diskutiertes Thema. In dieser Folge spreche ich über folgende Dinge: 1.) Vor- und Nachteile von Futter im Training 2.) Was es abseits von Futterbelohnungen gibt 3.) Welcher Futter-Fress-Typ dein Hund ist und 4.) beantworte ich eure Fragen zum Thema :-). </p> <p>Ich wünsche dir ganz, ganz viel spaß und hoffentlich gute Erkenntnisse mit dieser Folge. </p> <p> </p>",mp3/3c0bc282074e47c1af8f951d5a3ea289.mp3,wav/3c0bc282074e47c1af8f951d5a3ea289.wav,trans/3c0bc282074e47c1af8f951d5a3ea289.rds
Körperpflegemaßnahmen und warum Kooperation besser ist als Fixieren,"Wed, 24 Apr 2019 05:05:30 +0000",227ef98c77074a3f983e7b26add00b7f,https://traffic.libsyn.com/secure/lisastolzlechner/10_Krperpflegemanahmen-beim-hund.mp3?dest-id=1049825,"<p>#10 Regelmäßige Körperpflege ✂️ beim Hund ist wichtig und JEDER HUNDEHALTER sollte diese Dinge in jedem Fall regelmäßig mit seinem Hund üben. Wenn du also einen Welpen oder Junghund hast, höre unbedingt rein - du kannst so Angst vor Berührungen (der vor Krallen-Schneiden, Bürsten, Abtrocknen etc.) verhindern. Ich werde von meinen Erfahrungen mit Mila erzählen und warum es wichtig ist, dass du von Anfang an diese Dinge mit deinem Hund übst. Viel Spaß mit der Folge!</p> <p>Wenn du mein Feedback magst, verlinke mich auf Instagram - klicke dafür <a href= ""https://www.instagram.com/lisa.stolzlechner/"">hier.</a></p> <p> </p> <p> </p>",mp3/227ef98c77074a3f983e7b26add00b7f.mp3,wav/227ef98c77074a3f983e7b26add00b7f.wav,trans/227ef98c77074a3f983e7b26add00b7f.rds
Dominanz im Hundetraining und warum uns das im Training mit unseren Hunden nicht hilft,"Wed, 17 Apr 2019 18:48:15 +0000",197d1e3d49dd47059badcc3b23711177,https://traffic.libsyn.com/secure/lisastolzlechner/9_Dominanz_im_Hundetraining.mp3?dest-id=1049825,"<p>#9 Das Thema Dominanz kursiert in den Köpfen von so vielen Menschen 🤔🐕. Es wird dazu genutzt, Hunde zu beschreiben oder den Sinn bestimmen Trainingsmethoden zu erklären. Sinnlos oder doch sinnvoll? Dieses Thema liegt mir sehr am Herzen und es ist mir wichtig, aufzuklären, woher dieser Begriff stammt und dass wir dieses Konstrukt für das Training mit unseren Hunden nicht benötigen. Es behindert uns sogar und schafft eine Gewinner-Verlierer-Beziehung, die wir nicht möchten. </p> <p>Dinge, die wir in dieser Folge besprechen werden:</p> <p>1) Woher der Begriff Dominanz kommt und was Dominanz ist;</p> <p>2) Wie es dieses Konzept ins Hundetraining geschafft hat;</p> <p>3) Warum wir Dominanz im Hundetraining nicht benötigen;</p> <p>4) Auf was wir uns stattdessen konzentrieren sollten. </p> <p>Ganz viel Spaß mit der Folge :-)</p>",mp3/197d1e3d49dd47059badcc3b23711177.mp3,wav/197d1e3d49dd47059badcc3b23711177.wav,trans/197d1e3d49dd47059badcc3b23711177.rds
"Genervt, verzweifelt und frustriert? Mehr Entspannung und Gelassenheit mit deinem Welpen oder Junghund","Wed, 10 Apr 2019 06:30:19 +0000",80eab9d5a58247708b354660fac2cdc9,https://traffic.libsyn.com/secure/lisastolzlechner/8_Du_hast_einen_Welpen_oder_Junghund_und_bist_fertig_mit_den_Nerven.mp3?dest-id=1049825,"<p>#8 Du hast gerade einen Welpen oder Junghund und deine Nerven liegen völlig blank 🙄 ? Oder du bist verzweifelt, weil du denkst, es läuft nicht 😫 ? Alle anderen kriegen es hin, nur du nicht? Ich kenne dieses Gefühl selbst sehr gut. Als Mila zu mir zog, gab es kaum ein Verhaltensproblem, das sie ausgelassen hat und ich war mehrmals kurz davor alles hinzuschmeißen, obwohl ich mich zu dem Zeitpunkt auch schon sehr viel mit Hundetraining beschäftigt hatte. Ich möchte dir mit dieser Folge Mut machen und dir besonders eine Sache klar machen, nämlich: du bist nicht alleine!  </p> <p>Dinge, die wir im Podcast besprechen werden: </p> <p>- Welche Situationen können beim Menschen zu Frust und Ärger führen? </p> <p>- Wie verhält sich ein durchschnittlicher Welpe versus ein ""spezieller"" Welpe? </p> <p>- Wie sieht die Entwicklung ""Durchschnitts-Welpe"" zum erwachsenen Hund aus, verhaltenstechnisch?</p> <p>- Was kannst du in welchen Situationen tun? </p> <p> </p> <p>Ich wünsche dir ganz viel Spaß mit der Folge :-)</p>",mp3/80eab9d5a58247708b354660fac2cdc9.mp3,wav/80eab9d5a58247708b354660fac2cdc9.wav,trans/80eab9d5a58247708b354660fac2cdc9.rds
🧠 LERNEN aus neurobiologischer Sicht Teil 1,"Wed, 03 Apr 2019 06:17:26 +0000",88db58e6b4ae4412bd7b9ba91020da7b,https://traffic.libsyn.com/secure/lisastolzlechner/7_Lernen_aus_neurobiologischer_Sicht_Teil_1.mp3?dest-id=1049825,"<p>#7 Falls du dich immer schonmal gefragt hast, woraus unser Gehirn (und das unseres Hundes) besteht, wie es funktioniert und wer schlauer ist, 🐶 oder 🐱 - dann ist diese Podcast-Folge in jedem Fall etwas für dich! </p> <p>Ich beschäftige mich im Zuge meines Studiums viel mit der Neurobiologie und bin ganz fasziniert von den Leistungen, die unser Gehirn (und das unseres Hundes), schaffen. Tauche mit mir ein in die Faszination der Hirnprozesse! Dieser Teil ist einer von mehreren Teilen, der die Grundlage des Lernens erklärt, auf die wir in weiterer Folge auch aufbauen und viele weitere Fragen klären werden.</p> <p>Ein sehr spannendes Thema, wenn wir uns mit Hunden und Lernen beschäftigen, weil es uns hilft, zu verstehen, wie Lernen überhaupt funktioniert.</p> <p>Die erwähnte Studie findet ihr hier: </p> <p><a href= ""https://www.frontiersin.org/articles/10.3389/fnana.2017.00118/full""> https://www.frontiersin.org/articles/10.3389/fnana.2017.00118/full</a></p> <p>Mein Instagram hier: <a href= ""https://www.instagram.com/lisa.stolzlechner/"">https://www.instagram.com/lisa.stolzlechner/</a></p> <p>Meine Homepage: <a href= ""https://www.lisastolzlechner.com"">https://www.lisastolzlechner.com</a> </p> <p> </p> <p>Viel Spaß mit der Folge :-)</p> <p> </p>",mp3/88db58e6b4ae4412bd7b9ba91020da7b.mp3,wav/88db58e6b4ae4412bd7b9ba91020da7b.wav,trans/88db58e6b4ae4412bd7b9ba91020da7b.rds
"Wie du erkennen kannst, dass sich dein Hund gerade in der Pubertät befindet","Wed, 20 Mar 2019 15:57:03 +0000",f77bbab4ddb349debbfd0b4f0dfe91cd,https://traffic.libsyn.com/secure/lisastolzlechner/6_Wie_du_erkennen_kannst_dass_sich_dein_Hund_in_der_Pubertt_befindet_-_19.03.19_11.53.mp3?dest-id=1049825,"<p>#6 Welche körperlichen und geistigen Veränderungen kündigen eigentlich die Pubertät deines Hundes an? Es gibt da so einige Erkennungsmerkmale. Manche davon bringen den einen oder anderen Hundehalter zur Verzweiflung. Wir gehen sie in dieser Podcast-Folge durch :-) . Vielleicht erkennst du deinen jungen Hund wieder. </p> <p>Literaturtipp zur Folge findest du auf meiner Homepage auf <a href= ""http://www.lisastolzlechner.com/podcast"">www.lisastolzlechner.com/podcast</a> </p> <p>Viel Spaß!</p>",mp3/f77bbab4ddb349debbfd0b4f0dfe91cd.mp3,wav/f77bbab4ddb349debbfd0b4f0dfe91cd.wav,trans/f77bbab4ddb349debbfd0b4f0dfe91cd.rds
Wie du dein Zuhause sicher für Welpen und Junghunde gestalten kannst,"Wed, 13 Mar 2019 21:08:19 +0000",59ddddc284524ccb9b99d7b7359bbd62,https://traffic.libsyn.com/secure/lisastolzlechner/5_Zuhause_welpensicher_machen.mp3?dest-id=1049825,"<p>#5 Wo lauern in unseren Haushalten versteckte Gefahren für unseren Welpen oder Junghund? Indem wir uns vorab mit unserem Zuhause beschäftigen, können wir Sicherheit schaffen und gleichzeitig präventiv dafür sorgen, dass sich unser Hund kein ""Fehlverhalten"" einstudiert. </p> <p>In dem Sinne: hab eine wunderbare, sorgenfreie erste Zeit mit deinem Welpen oder Junghund und ich wünsche dir viel Spaß mit der Folge :-). </p> <p> </p>",mp3/59ddddc284524ccb9b99d7b7359bbd62.mp3,wav/59ddddc284524ccb9b99d7b7359bbd62.wav,trans/59ddddc284524ccb9b99d7b7359bbd62.rds
Der richtige Trainingszeitpunkt für dich und deinen Welpen oder Junghund,"Wed, 06 Mar 2019 06:40:22 +0000",4ce9acc9be31479bacd54dbd234bd19d,https://traffic.libsyn.com/secure/lisastolzlechner/4_Der_richtige_Zeitpunkt_frs_Training.mp3?dest-id=1049825,"<p>#4 Gibt es den richtigen Zeitpunkt für Training überhaupt? </p> <p>In dieser Episode werden wir die Frage klären, ob es den richtigen Zeitpunkt für Training gibt und wann du am besten mit dem Welpen oder Junghund in's Training starten solltest. Dieses Thema hängt unmittelbar mit ""DEM FEHLER"" im Alltag mit Welpen- oder  Junghunden zusammen - denn eines vergisst man oft: der Welpe lernt immer. Den ganzen Tag. Ab seinem ersten Lebenstag. </p> <p>Aber dazu mehr in der Folge :-) viel Spaß!</p> <p> </p> <p><strong><span style=""text-decoration: underline;"">Podcast von Dr. Ian Dunbar:</span></strong> <a href= ""https://itunes.apple.com/us/podcast/dr-dunbars-iwoofs-podcasts/id634207719?mt=2""> https://itunes.apple.com/us/podcast/dr-dunbars-iwoofs-podcasts/id634207719?mt=2</a></p> <p> </p>",mp3/4ce9acc9be31479bacd54dbd234bd19d.mp3,wav/4ce9acc9be31479bacd54dbd234bd19d.wav,trans/4ce9acc9be31479bacd54dbd234bd19d.rds
Hund-Hund-Spiel - Worauf kommt es an?,"Tue, 26 Feb 2019 23:01:52 +0000",fc43be326d0e4549a91e7ba61863525f,https://traffic.libsyn.com/secure/lisastolzlechner/3_Hund-Hund-Spiel_-_Worauf_kommt_es_an.mp3?dest-id=1049825,"<p>#3 Spiel mit Artgenossen ist für Welpen und Junghunde unheimlich wichtig. Allerdings liegt es in unserer Verantwortung die Begegnungen so zu gestalten, dass unser Welpe die richtigen Hunde trifft und dadurch GUTES Sozialverhalten lernen kann. Ich gebe dir ein paar Tipps und Tricks, worauf du achten kannst, damit du die Spielzeit optimal für deinen Welpen oder Junghund gestalten kannst :-) viel Spaß!</p> <p>Hast du Fragen an mich? Gerne!</p> <p><a title=""Kontakt"" href= ""http://www.lisastolzlechner.com/kontakt"">www.lisastolzlechner.com/kontakt</a></p> <p><a href= ""https://www.instagram.com/lisa.stolzlechner/"">www.instagram.com/lisa.stolzlechner</a></p>",mp3/fc43be326d0e4549a91e7ba61863525f.mp3,wav/fc43be326d0e4549a91e7ba61863525f.wav,trans/fc43be326d0e4549a91e7ba61863525f.rds
Wie du einen Konflikt im Hund erkennen kannst bevor er knurrt oder beisst,"Wed, 20 Feb 2019 07:00:00 +0000",eaa6a959d8ee4c9a811020cd0fe21201,https://traffic.libsyn.com/secure/lisastolzlechner/2_Wie_du_einen_Konflikt_in_deinem_Hund_erkennen_kannst_bevor_er_knurrt_oder_beit.mp3?dest-id=1049825,"<p>#2 Du kannst präventiv Bisse vermeiden, indem du deinen Hund lesen und verstehen lernst. Sendet er in einer Situation bestimmte Signale, so kann das bedeuten, dass er gerne mehr Abstand hätte, weil er sich unwohl oder gestresst fühlt. Werden diese Signale missachtet, so muss er deutlicher werden und dies mit Knurren oder Schnappen kommunizieren. </p> <p>Hunde machen das, was funktioniert. Reagieren wir Menschen zu spät, so lernen sie, dass sie nur dann gehört werden, wenn sie laut sind. </p> <p>Und das muss absolut nicht sein! </p> <p>Achte auf deinen Hund in Situationen, wo er mit dir oder anderen sozial interagiert und beobachte ihn genau. Was zeigt er? </p> <p>In dieser Episode besprechen wir die gängigsten Konfliktsignale und wie du dich dabei verhalten kannst. </p>",mp3/eaa6a959d8ee4c9a811020cd0fe21201.mp3,wav/eaa6a959d8ee4c9a811020cd0fe21201.wav,trans/eaa6a959d8ee4c9a811020cd0fe21201.rds
